seg_id,surah,ayah,tafsir_id,query_index,query_text,prompt_tokens,completion_tokens,total_tokens
1364,At-Taubah,129,At-Taubah:129,2,Mengapa hanya Allah yang cukup sebagai pelindung?,539,95,634
1364,At-Taubah,129,At-Taubah:129,3,Bagaimana cara bertawakal yang benar menurut tafsir ini?,539,95,634
1364,At-Taubah,129,At-Taubah:129,4,Siapa yang dimaksud dengan Tuhan yang memiliki 'Arsy?,539,95,634
1364,At-Taubah,129,At-Taubah:129,5,Apa makna 'Arsy dalam konteks ini?,539,95,634
1365,Yūnus,1,Yūnus:1,1,Apa makna dari huruf-huruf pembuka surah dalam Al-Qur'an?,524,128,652
1365,Yūnus,1,Yūnus:1,2,Mengapa hanya Allah yang tahu makna pasti huruf-huruf tersebut?,524,128,652
1365,Yūnus,1,Yūnus:1,3,Bagaimana Al-Qur'an memberikan petunjuk terbaik bagi manusia?,524,128,652
1365,Yūnus,1,Yūnus:1,4,Apa manfaat mengikuti petunjuk Al-Qur'an dalam kehidupan?,524,128,652
1365,Yūnus,1,Yūnus:1,5,Siapa yang dimaksud dengan 'umat manusia' dalam tafsir ini?,524,128,652
1365,Yūnus,1,Yūnus:1,6,Mengapa petunjuk Al-Qur'an disebut penuh hikmah?,524,128,652
1366,Yūnus,2,Yūnus:2,1,Mengapa Nabi Muhammad mendapat gelar al-Amin?,684,126,810
1366,Yūnus,2,Yūnus:2,2,Apa yang diperintahkan Allah kepada Nabi Muhammad melalui wahyu?,684,126,810
1366,Yūnus,2,Yūnus:2,3,Bagaimana reaksi orang-orang kafir terhadap ayat-ayat Al-Qur'an yang disampaikan Nabi Muhammad?,684,126,810
1366,Yūnus,2,Yūnus:2,4,Mengapa orang-orang kafir menyebut Nabi Muhammad sebagai pesihir?,684,126,810
1366,Yūnus,2,Yūnus:2,5,Apa yang dimaksud dengan 'Hari Pembalasan' dalam tafsir ini?,684,126,810
1366,Yūnus,2,Yūnus:2,6,Bagaimana kabar gembira untuk orang-orang beriman yang mengerjakan amal saleh?,684,126,810
1367,Yūnus,3,Yūnus:3,1,Mengapa orang kafir merasa heran dengan diturunkannya Al-Qur'an kepada Nabi Muhammad?,759,139,898
1367,Yūnus,3,Yūnus:3,2,Bagaimana proses penciptaan langit dan bumi menurut tafsir ini?,759,139,898
1367,Yūnus,3,Yūnus:3,3,Apa makna Allah bersemayam di atas 'Arsy setelah penciptaan?,759,139,898
1367,Yūnus,3,Yūnus:3,4,Siapa yang dapat memberi syafaat pada Hari Kiamat?,759,139,898
1367,Yūnus,3,Yūnus:3,5,Mengapa kita harus menyembah Allah dan tidak mempersekutukan-Nya?,759,139,898
1367,Yūnus,3,Yūnus:3,6,Apa pelajaran yang dapat diambil dari penciptaan langit dan bumi?,759,139,898
1368,Yūnus,4,Yūnus:4,1,Apa yang dimaksud dengan Hari Kiamat?,678,110,788
1368,Yūnus,4,Yūnus:4,2,Mengapa hanya Allah yang berhak disembah?,678,110,788
1368,Yūnus,4,Yūnus:4,3,Bagaimana Allah membalas orang yang beriman dan berbuat baik?,678,110,788
1368,Yūnus,4,Yūnus:4,4,Apa balasan untuk orang kafir menurut ayat ini?,678,110,788
1368,Yūnus,4,Yūnus:4,5,Kapan manusia akan kembali kepada Allah?,678,110,788
1368,Yūnus,4,Yūnus:4,6,Mengapa Allah menciptakan makhluk dan menghidupkannya kembali?,678,110,788
1368,Yūnus,4,Yūnus:4,7,Apa yang dimaksud dengan keadilan Allah dalam ayat ini?,678,110,788
1369,Yūnus,5,Yūnus:5,1,Apa perbedaan sumber cahaya matahari dan bulan menurut tafsir ini?,611,131,742
1369,Yūnus,5,Yūnus:5,2,"Mengapa Allah menciptakan orbit matahari, bumi, dan bulan dengan sempurna?",611,131,742
1369,Yūnus,5,Yūnus:5,3,Bagaimana penciptaan langit dan bumi menunjukkan kebesaran Allah?,611,131,742
1369,Yūnus,5,Yūnus:5,4,Siapa yang dimaksud 'orang-orang yang mengetahui' dalam tafsir ini?,611,131,742
1369,Yūnus,5,Yūnus:5,5,Apa hikmah di balik penciptaan sistem tata surya yang teratur?,611,131,742
1369,Yūnus,5,Yūnus:5,6,Bagaimana kita bisa mengambil pelajaran dari tanda-tanda kekuasaan Allah di alam raya?,611,131,742
1370,Yūnus,6,Yūnus:6,1,Apa saja tanda-tanda kebesaran Allah yang disebutkan dalam teks?,534,134,668
1370,Yūnus,6,Yūnus:6,2,Mengapa tanda-tanda kebesaran Allah ini hanya dapat dipahami oleh orang yang bertakwa?,534,134,668
1370,Yūnus,6,Yūnus:6,3,Bagaimana cara menjadi orang yang bertakwa agar dapat memahami tanda-tanda tersebut?,534,134,668
1370,Yūnus,6,Yūnus:6,4,Siapa yang dimaksud dengan orang-orang yang bertakwa dalam konteks ini?,534,134,668
1370,Yūnus,6,Yūnus:6,5,Apa hubungan antara pergantian malam dan siang dengan kebesaran Allah?,534,134,668
1370,Yūnus,6,Yūnus:6,6,Mengapa Allah menciptakan berbagai benda di langit dan bumi sebagai tanda kebesaran-Nya?,534,134,668
1371,Yūnus,7,Yūnus:7,1,Apa yang menyebabkan sebagian manusia tidak percaya kepada Allah meskipun ada bukti kebesaran-Nya?,626,157,783
1371,Yūnus,7,Yūnus:7,2,Mengapa ada orang yang merasa puas hanya dengan kehidupan dunia?,626,157,783
1371,Yūnus,7,Yūnus:7,3,Bagaimana sikap orang yang melalaikan ayat-ayat Allah?,626,157,783
1371,Yūnus,7,Yūnus:7,4,Apa konsekuensi bagi orang yang tidak mengharapkan pertemuan dengan Allah di Hari Akhirat?,626,157,783
1371,Yūnus,7,Yūnus:7,5,Mengapa kehidupan akhirat dikatakan lebih baik dan lebih kekal?,626,157,783
1371,Yūnus,7,Yūnus:7,6,Siapa yang termasuk dalam golongan orang yang durhaka menurut tafsir ini?,626,157,783
1371,Yūnus,7,Yūnus:7,7,Bagaimana cara menghindari kelalaian terhadap petunjuk Al-Qur'an?,626,157,783
1372,Yūnus,8,Yūnus:8,1,Apa yang menyebabkan seseorang ditempatkan di neraka menurut tafsir ini?,457,121,578
1372,Yūnus,8,Yūnus:8,2,Mengapa kedurhakaan kepada Allah berakibat masuk neraka?,457,121,578
1372,Yūnus,8,Yūnus:8,3,Bagaimana bentuk kedurhakaan yang dilakukan selama hidup di dunia?,457,121,578
1372,Yūnus,8,Yūnus:8,4,Siapa yang dimaksud dengan 'mereka' dalam tafsir ini?,457,121,578
1372,Yūnus,8,Yūnus:8,5,Apakah semua kedurhakaan akan mengakibatkan neraka?,457,121,578
1372,Yūnus,8,Yūnus:8,6,Kapan konsekuensi dari kedurhakaan itu akan dialami?,457,121,578
1373,Yūnus,9,Yūnus:9,1,Apa perbedaan antara orang durhaka dan orang beriman menurut tafsir ini?,561,130,691
1373,Yūnus,9,Yūnus:9,2,Mengapa orang beriman dan beramal saleh diberi petunjuk oleh Tuhan?,561,130,691
1373,Yūnus,9,Yūnus:9,3,Bagaimana wujud keimanan seseorang menurut penjelasan dalam tafsir?,561,130,691
1373,Yūnus,9,Yūnus:9,4,Apa yang akan didapatkan orang beriman di akhirat?,561,130,691
1373,Yūnus,9,Yūnus:9,5,Mengapa kehidupan dunia disebutkan sebagai lawan dari kehidupan akhirat?,561,130,691
1373,Yūnus,9,Yūnus:9,6,Apa contoh amal kebajikan yang sesuai petunjuk Al-Qur'an?,561,130,691
1374,Yūnus,10,Yūnus:10,1,Apa yang diucapkan penghuni surga sebagai pujian kepada Allah?,573,113,686
1374,Yūnus,10,Yūnus:10,2,Bagaimana salam penghormatan di dalam surga disampaikan?,573,113,686
1374,Yūnus,10,Yūnus:10,3,Mengapa doa di surga diakhiri dengan 'Al-hamdu lillahi Rabbil 'alamin'?,573,113,686
1374,Yūnus,10,Yūnus:10,4,Siapa yang memberikan salam kepada penghuni surga?,573,113,686
1374,Yūnus,10,Yūnus:10,5,Apa makna kata 'Subhanakallahumma' dalam kehidupan di surga?,573,113,686
1375,Yūnus,11,Yūnus:11,1,Apa yang dimaksud dengan Allah Maha Terpuji dalam konteks ayat ini?,622,140,762
1375,Yūnus,11,Yūnus:11,2,Mengapa Allah tidak segera menghukum orang yang durhaka?,622,140,762
1375,Yūnus,11,Yūnus:11,3,Bagaimana sikap Allah terhadap orang yang meminta disegerakan siksa?,622,140,762
1375,Yūnus,11,Yūnus:11,4,Siapa yang dimaksud dengan orang-orang yang tidak mengharapkan pertemuan dengan Allah?,622,140,762
1375,Yūnus,11,Yūnus:11,5,Kapan Allah akan membinasakan manusia jika menyegerakan keburukan?,622,140,762
1375,Yūnus,11,Yūnus:11,6,Apa kesempatan yang diberikan Allah kepada orang yang durhaka?,622,140,762
1375,Yūnus,11,Yūnus:11,7,Mengapa orang yang tidak percaya hari Kiamat dibiarkan dalam kesesatan?,622,140,762
1376,Yūnus,12,Yūnus:12,1,Apa sifat buruk manusia yang dijelaskan dalam ayat ini?,587,116,703
1376,Yūnus,12,Yūnus:12,2,Mengapa manusia cenderung tidak bersyukur ketika mendapat nikmat?,587,116,703
1376,Yūnus,12,Yūnus:12,3,Bagaimana sikap manusia ketika ditimpa bahaya akibat ulahnya sendiri?,587,116,703
1376,Yūnus,12,Yūnus:12,4,Kapan manusia biasanya berdoa kepada Allah?,587,116,703
1376,Yūnus,12,Yūnus:12,5,Mengapa manusia kembali ke jalan sesat setelah bahaya dihilangkan?,587,116,703
1376,Yūnus,12,Yūnus:12,6,Apa maksud dari 'dijadikan terasa indah' bagi orang yang melampaui batas?,587,116,703
1377,Yūnus,13,Yūnus:13,1,Apa saja sifat buruk manusia yang disebutkan dalam tafsir ini?,598,131,729
1377,Yūnus,13,Yūnus:13,2,Mengapa Allah menimpakan azab kepada orang-orang zalim?,598,131,729
1377,Yūnus,13,Yūnus:13,3,Bagaimana cara Allah membinasakan umat-umat terdahulu?,598,131,729
1377,Yūnus,13,Yūnus:13,4,Siapa yang dimaksud dengan orang-orang zalim dalam konteks ini?,598,131,729
1377,Yūnus,13,Yūnus:13,5,Kapan azab diturunkan kepada umat-umat sebelum Nabi Muhammad?,598,131,729
1377,Yūnus,13,Yūnus:13,6,Mengapa umat-umat terdahulu tidak beriman meskipun telah datang rasul dengan keterangan jelas?,598,131,729
1378,Yūnus,14,Yūnus:14,1,Siapa yang dimaksud dengan 'pengganti-pengganti mereka' dalam teks ini?,500,103,603
1378,Yūnus,14,Yūnus:14,2,Apa tujuan Allah menjadikan manusia sebagai pemimpin di bumi?,500,103,603
1378,Yūnus,14,Yūnus:14,3,Bagaimana cara Allah menguji perbuatan manusia menurut teks ini?,500,103,603
1378,Yūnus,14,Yūnus:14,4,Apa konsekuensi bagi orang yang berbuat baik dan berbuat jahat?,500,103,603
1378,Yūnus,14,Yūnus:14,5,Mengapa manusia dijadikan sebagai pengganti generasi sebelumnya?,500,103,603
1379,Yūnus,15,Yūnus:15,1,Apa yang diminta oleh orang-orang musyrik ketika dibacakan ayat-ayat Al-Qur'an?,720,141,861
1379,Yūnus,15,Yūnus:15,2,Mengapa Nabi Muhammad tidak bisa mengganti isi Al-Qur'an sesuai permintaan mereka?,720,141,861
1379,Yūnus,15,Yūnus:15,3,Bagaimana sikap orang-orang yang tidak percaya akhirat terhadap ayat-ayat Allah?,720,141,861
1379,Yūnus,15,Yūnus:15,4,Apa yang Allah perintahkan kepada Nabi Muhammad untuk menjawab permintaan mereka?,720,141,861
1379,Yūnus,15,Yūnus:15,5,Mengapa Nabi Muhammad takut akan azab hari Kiamat?,720,141,861
1379,Yūnus,15,Yūnus:15,6,Siapa yang digantikan oleh Allah setelah membinasakan orang-orang zalim?,720,141,861
1380,Yūnus,16,Yūnus:16,1,Apa yang dimaksud dengan kaum musyrik meminta kitab selain Al-Qur'an?,609,135,744
1380,Yūnus,16,Yūnus:16,2,Mengapa Nabi Muhammad tidak bisa mengubah isi Al-Qur'an?,609,135,744
1380,Yūnus,16,Yūnus:16,3,Bagaimana peran Allah dalam penyampaian wahyu kepada Nabi Muhammad?,609,135,744
1380,Yūnus,16,Yūnus:16,4,Berapa lama Nabi Muhammad tinggal bersama kaumnya sebelum turunnya Al-Qur'an?,609,135,744
1380,Yūnus,16,Yūnus:16,5,Mengapa masa sebelum turunnya Al-Qur'an penting untuk dibahas?,609,135,744
1380,Yūnus,16,Yūnus:16,6,Apa yang dimaksud dengan 'tidak pernah berbohong' dalam konteks ini?,609,135,744
1381,Yūnus,17,Yūnus:17,1,Siapa yang disebut lebih zalim dalam tafsir ini?,544,106,650
1381,Yūnus,17,Yūnus:17,2,Mengapa orang yang mendustakan ayat-ayat Allah dianggap zalim?,544,106,650
1381,Yūnus,17,Yūnus:17,3,Apa konsekuensi bagi orang yang mengada-adakan kebohongan terhadap Allah?,544,106,650
1381,Yūnus,17,Yūnus:17,4,Bagaimana tafsir menggambarkan nasib orang-orang yang berbuat dosa?,544,106,650
1381,Yūnus,17,Yūnus:17,5,Mengapa mereka tidak akan mendapatkan keberuntungan selamanya?,544,106,650
1382,Yūnus,18,Yūnus:18,1,Apa yang dimaksud dengan syirik dalam tafsir ini?,737,127,864
1382,Yūnus,18,Yūnus:18,2,Mengapa orang-orang musyrik menyembah berhala padahal tidak bisa memberi manfaat?,737,127,864
1382,Yūnus,18,Yūnus:18,3,Bagaimana Allah menanggapi anggapan bahwa berhala bisa memberi syafaat?,737,127,864
1382,Yūnus,18,Yūnus:18,4,Siapa yang diajak bicara dalam perintah 'katakanlah kepada mereka'?,737,127,864
1382,Yūnus,18,Yūnus:18,5,Apa maksud dari 'Mahasuci Allah dari apa yang mereka persekutukan'?,737,127,864
1382,Yūnus,18,Yūnus:18,6,Mengapa disebutkan bahwa Allah mengetahui segala yang di langit dan bumi?,737,127,864
1383,Yūnus,19,Yūnus:19,1,Apa yang dimaksud dengan fitrah manusia menurut tafsir ini?,598,131,729
1383,Yūnus,19,Yūnus:19,2,Mengapa manusia yang awalnya satu umat kemudian menjadi berbeda-beda keyakinannya?,598,131,729
1383,Yūnus,19,Yūnus:19,3,Bagaimana peran setan dalam menyebabkan perselisihan di antara manusia?,598,131,729
1383,Yūnus,19,Yūnus:19,4,Apa yang dimaksud dengan ketetapan Tuhan tentang perselisihan manusia?,598,131,729
1383,Yūnus,19,Yūnus:19,5,Mengapa keputusan tentang perselisihan tidak langsung diberikan di dunia?,598,131,729
1383,Yūnus,19,Yūnus:19,6,Siapa yang dimaksud dengan orang-orang musyrik dalam konteks ini?,598,131,729
1383,Yūnus,19,Yūnus:19,7,Kapan perselisihan manusia akan diputuskan secara final?,598,131,729
1384,Yūnus,20,Yūnus:20,1,Apa yang diminta orang musyrik kepada Nabi Muhammad?,638,126,764
1384,Yūnus,20,Yūnus:20,2,Mengapa orang musyrik meminta mukjizat yang kasat mata?,638,126,764
1384,Yūnus,20,Yūnus:20,3,Bagaimana respons Nabi Muhammad terhadap permintaan mereka?,638,126,764
1384,Yūnus,20,Yūnus:20,4,Apa yang dimaksud dengan 'segala yang gaib hanya milik Allah'?,638,126,764
1384,Yūnus,20,Yūnus:20,5,Mengapa umat para nabi sebelumnya tetap ingkar meski telah diberi mukjizat?,638,126,764
1384,Yūnus,20,Yūnus:20,6,Siapa yang menunggu keputusan Allah bersama orang musyrik?,638,126,764
1385,Yūnus,21,Yūnus:21,1,Apa sifat dasar manusia yang dijelaskan dalam ayat ini?,592,127,719
1385,Yūnus,21,Yūnus:21,2,Mengapa manusia sering tidak bersyukur ketika mendapat rahmat setelah bencana?,592,127,719
1385,Yūnus,21,Yūnus:21,3,Bagaimana reaksi manusia durhaka terhadap ayat-ayat Allah setelah mendapat keselamatan?,592,127,719
1385,Yūnus,21,Yūnus:21,4,Siapa yang mencatat tipu daya manusia?,592,127,719
1385,Yūnus,21,Yūnus:21,5,Kapan Allah akan memberikan balasan atas perbuatan manusia?,592,127,719
1385,Yūnus,21,Yūnus:21,6,Apa yang dimaksud dengan 'Allah lebih cepat pembalasannya'?,592,127,719
1385,Yūnus,21,Yūnus:21,7,Bagaimana Allah mengawasi perbuatan manusia menurut penjelasan ini?,592,127,719
1386,Yūnus,22,Yūnus:22,1,Apa yang dimaksud dengan hukuman Allah yang cepat dalam konteks ini?,670,137,807
1386,Yūnus,22,Yūnus:22,2,Mengapa orang-orang dalam kapal berdoa hanya kepada Allah saat bahaya?,670,137,807
1386,Yūnus,22,Yūnus:22,3,Bagaimana keadaan kapal dan penumpangnya sebelum badai datang?,670,137,807
1386,Yūnus,22,Yūnus:22,4,Apa janji yang diucapkan oleh penumpang kapal jika diselamatkan?,670,137,807
1386,Yūnus,22,Yūnus:22,5,Siapa yang dianggap sebagai Tuhan yang menjadikan manusia bisa berjalan dan berlayar?,670,137,807
1386,Yūnus,22,Yūnus:22,6,Kapan biasanya manusia baru teringat untuk berdoa dengan tulus kepada Allah?,670,137,807
1387,Yūnus,23,Yūnus:23,1,Apa yang sering dilakukan manusia dalam situasi kritis menurut tafsir ini?,625,122,747
1387,Yūnus,23,Yūnus:23,2,Mengapa kezaliman manusia dianggap melampaui batas?,625,122,747
1387,Yūnus,23,Yūnus:23,3,Bagaimana Allah mengingatkan manusia tentang bahaya kezaliman?,625,122,747
1387,Yūnus,23,Yūnus:23,4,Apa konsekuensi dari kenikmatan duniawi yang sementara?,625,122,747
1387,Yūnus,23,Yūnus:23,5,Kapan manusia akan mengetahui hukuman atas perbuatannya?,625,122,747
1387,Yūnus,23,Yūnus:23,6,Siapa yang akan menanggung bahaya dari kezaliman yang dilakukan?,625,122,747
1388,Yūnus,24,Yūnus:24,1,Apa perumpamaan kehidupan duniawi menurut tafsir ini?,731,114,845
1388,Yūnus,24,Yūnus:24,2,Mengapa kenikmatan duniawi dianggap cepat sirna?,731,114,845
1388,Yūnus,24,Yūnus:24,3,Bagaimana proses pertumbuhan tanaman digambarkan dalam perumpamaan tersebut?,731,114,845
1388,Yūnus,24,Yūnus:24,4,Kapan azab bisa datang kepada pemilik tanaman?,731,114,845
1388,Yūnus,24,Yūnus:24,5,Siapa yang dijelaskan tanda-tanda kekuasaan Allah dalam tafsir ini?,731,114,845
1388,Yūnus,24,Yūnus:24,6,Apa pelajaran yang bisa diambil dari azab yang ditimpakan kepada orang durhaka?,731,114,845
1389,Yūnus,25,Yūnus:25,1,Apa yang dimaksud dengan kehidupan dunia yang fana?,510,109,619
1389,Yūnus,25,Yūnus:25,2,Mengapa manusia perlu tuntunan untuk mencapai jalan yang benar?,510,109,619
1389,Yūnus,25,Yūnus:25,3,Bagaimana cara Allah memberikan petunjuk kepada manusia?,510,109,619
1389,Yūnus,25,Yūnus:25,4,Siapa yang akan mendapatkan petunjuk dari Allah?,510,109,619
1389,Yūnus,25,Yūnus:25,5,Apa itu Darus-salam dan bagaimana hubungannya dengan surga?,510,109,619
1389,Yūnus,25,Yūnus:25,6,Mengapa hanya orang yang mau menerima petunjuk yang mendapat bimbingan?,510,109,619
1390,Yūnus,26,Yūnus:26,1,Apa yang dimaksud dengan pahala terbaik bagi orang berbuat baik?,540,121,661
1390,Yūnus,26,Yūnus:26,2,Mengapa wajah penghuni surga tidak ditutupi debu hitam?,540,121,661
1390,Yūnus,26,Yūnus:26,3,Bagaimana ekspresi wajah orang-orang yang masuk surga?,540,121,661
1390,Yūnus,26,Yūnus:26,4,Apa itu 'tambahan' yang disebutkan untuk orang berbuat baik?,540,121,661
1390,Yūnus,26,Yūnus:26,5,Siapa yang dimaksud dengan 'penghuni surga' dalam tafsir ini?,540,121,661
1390,Yūnus,26,Yūnus:26,6,Mengapa mereka kekal di dalam surga selama-lamanya?,540,121,661
1391,Yūnus,27,Yūnus:27,1,Apa balasan bagi orang yang berbuat kejahatan menurut tafsir ini?,553,141,694
1391,Yūnus,27,Yūnus:27,2,Mengapa orang yang berbuat kejahatan tidak memiliki pelindung dari azab Allah?,553,141,694
1391,Yūnus,27,Yūnus:27,3,Bagaimana kondisi wajah orang yang berbuat kejahatan digambarkan dalam tafsir?,553,141,694
1391,Yūnus,27,Yūnus:27,4,Siapa yang disebut sebagai penghuni neraka dalam tafsir ini?,553,141,694
1391,Yūnus,27,Yūnus:27,5,Apakah penghuni neraka akan kekal di dalamnya?,553,141,694
1391,Yūnus,27,Yūnus:27,6,Apa makna dari 'diselubungi kehinaan' bagi orang yang berbuat kejahatan?,553,141,694
1392,Yūnus,28,Yūnus:28,1,Apa ancaman bagi orang yang menyekutukan Allah?,614,114,728
1392,Yūnus,28,Yūnus:28,2,Kapan orang-orang musyrik akan dikumpulkan untuk dihisab?,614,114,728
1392,Yūnus,28,Yūnus:28,3,Bagaimana keadaan orang musyrik dan sekutunya pada hari hisab?,614,114,728
1392,Yūnus,28,Yūnus:28,4,Mengapa sembahan-sembahan palsu menyangkal penyembahan mereka?,614,114,728
1392,Yūnus,28,Yūnus:28,5,Apa hakikat menyembah selain Allah menurut tafsir ini?,614,114,728
1392,Yūnus,28,Yūnus:28,6,Siapa yang sebenarnya disembah oleh orang yang menyekutukan Allah?,614,114,728
1393,Yūnus,29,Yūnus:29,1,Apa yang dimaksud dengan 'menyembah hawa nafsu' dalam konteks ini?,506,126,632
1393,Yūnus,29,Yūnus:29,2,Mengapa Allah disebut sebagai saksi antara mereka?,506,126,632
1393,Yūnus,29,Yūnus:29,3,Bagaimana makhluk ciptaan Allah tidak bisa mendatangkan manfaat atau menolak madarat?,506,126,632
1393,Yūnus,29,Yūnus:29,4,Siapa yang berbicara dalam pernyataan ini?,506,126,632
1393,Yūnus,29,Yūnus:29,5,Mengapa mereka menyatakan tidak tahu-menahu tentang penyembahan yang ditujukan kepada mereka?,506,126,632
1393,Yūnus,29,Yūnus:29,6,Apa konsekuensi dari menyembah selain Allah menurut tafsir ini?,506,126,632
1394,Yūnus,30,Yūnus:30,1,Apa yang terjadi di padang Mahsyar?,523,109,632
1394,Yūnus,30,Yūnus:30,2,Mengapa setiap jiwa merasakan pembalasan di sana?,523,109,632
1394,Yūnus,30,Yūnus:30,3,Siapa pelindung sebenarnya setelah kematian?,523,109,632
1394,Yūnus,30,Yūnus:30,4,Bagaimana nasib sembahan palsu di akhirat?,523,109,632
1394,Yūnus,30,Yūnus:30,5,Kapan manusia dikembalikan kepada Allah?,523,109,632
1394,Yūnus,30,Yūnus:30,6,Apa yang dimaksud dengan pembalasan atas perbuatan di dunia?,523,109,632
1394,Yūnus,30,Yūnus:30,7,Mengapa tidak ada pelindung selain Allah di akhirat?,523,109,632
1395,Yūnus,31,Yūnus:31,1,Apa yang akan terjadi pada tuhan sembahan orang kafir di akhirat?,646,118,764
1395,Yūnus,31,Yūnus:31,2,Mengapa Nabi Muhammad disuruh bertanya tentang siapa yang memberi rezeki dari langit dan bumi?,646,118,764
1395,Yūnus,31,Yūnus:31,3,Bagaimana Allah mengeluarkan yang hidup dari yang mati dan sebaliknya?,646,118,764
1395,Yūnus,31,Yūnus:31,4,Siapa yang mengatur segala urusan di alam raya ini?,646,118,764
1395,Yūnus,31,Yūnus:31,5,Mengapa orang kafir harus bertakwa kepada Allah setelah mengakui-Nya?,646,118,764
1396,Yūnus,32,Yūnus:32,1,Apa saja sifat-sifat Allah yang disebutkan dalam tafsir ini?,535,119,654
1396,Yūnus,32,Yūnus:32,2,Mengapa hanya ada dua pilihan antara kebenaran dan kesesatan menurut tafsir?,535,119,654
